dist_code,state_code,state_name,female_judge,district_name
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,-9998 unclear,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,-9998 unclear,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,-9998 unclear,TUMAKURU
18,3,Karnataka,-9998 unclear,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,1 female,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
18,3,Karnataka,0 nonfemale,TUMAKURU
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,-9998 unclear,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,-9998 unclear,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,-9998 unclear,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,-9998 unclear,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,-9998 unclear,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,-9998 unclear,KOLAR
19,3,Karnataka,-9998 unclear,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,-9998 unclear,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,-9998 unclear,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,1 female,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,0 nonfemale,KOLAR
19,3,Karnataka,1 female,KOLAR
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,-9998 unclear,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,0 nonfemale,BENGALURU
20,3,Karnataka,1 female,BENGALURU
20,3,Karnataka,1 female,BENGALURU
